Maxi, quería,querer
Maximiliano, sentía,sentir
Maximiliano, rehízo,rehízo
Maxi, sintió,sentir
Maximiliano, rogó,rogar
Maximiliano, tarambana--afirmó,tarambana--afirmar
Fortunata, vaciló,vacilar
Fortunata, faltaba,faltar
Fortunata, miró,mirar
Fortunata, haciendo,hacer
Fortunata, atrevió,atreveír
Fortunata, miraba,mirar
Fortunata, seguía,seguir
Maximiliano, tenía,tener
Fortunata, --dijo,--decir
Maxi, enterarse,enterar él
Fortunata, vio,ver
Fortunata, volvería,volver
Fortunata, cogió,coger
Maxi, tenía,tener
Maximiliano, quedó,quedar
Fortunata, apoyó,apoyar
